date,cash,securities,loans,other
2022-01-05,0.17642357028013433,0.25444900369449736,0.4741918122477291,0.09493561377763915
2022-01-12,0.16937928019939202,0.2563281090606455,0.47839754634288006,0.09589506439708234
2022-01-19,0.16827301521285423,0.25624006831551416,0.4778846254687398,0.09760229100289186
2022-01-26,0.16986671814200652,0.256103932061192,0.4776895559648156,0.09633979383198593
2022-02-02,0.16771904664681916,0.2572995501186719,0.4786844445235521,0.09629695871095689
2022-02-09,0.16604149504304164,0.25768722624131446,0.47966438404613015,0.09660689466951372
2022-02-16,0.16581586484744362,0.2581923316647747,0.48059733648501507,0.09539446700276671
2022-02-23,0.16374079385453555,0.25930423965879,0.4820984090834159,0.09485655740325862
2022-03-02,0.16614508517694648,0.2576230902750595,0.480720170757455,0.09551165379053905
2022-03-09,0.1645443401899058,0.25736157942781335,0.4815177736802916,0.09657630670198925
2022-03-16,0.16049152516088303,0.2581840040056215,0.4842214161631471,0.09710305467034835
2022-03-23,0.15742335609372202,0.25930833829461036,0.4858191419945776,0.09744916361709005
2022-03-30,0.1601256541432713,0.25838101011205283,0.48588013510995004,0.09561320063472584
2022-04-06,0.1599161690164465,0.25708376303057767,0.4854961309301908,0.09750393702278498
2022-04-13,0.1591956094950263,0.25689104038056887,0.4855891938311292,0.09832415629327562
2022-04-20,0.15041366911736612,0.25820198106208125,0.4918476115365824,0.09953673828397025
2022-04-27,0.15072631785656454,0.257617435563015,0.49124163478544147,0.10041461179497901
2022-05-04,0.15186704862055966,0.2563872639257886,0.49214387852538066,0.09960180892827115
2022-05-11,0.14733470617059283,0.25684800493260934,0.4943606063688659,0.10145668252793194
2022-05-18,0.1462251107932483,0.25667327036438076,0.4952844318555642,0.1018171869868068
2022-05-25,0.14641828238143142,0.25646099928977245,0.4961746758294346,0.10094604249936151
2022-06-01,0.1473233475298601,0.2555614690305965,0.49727900307757045,0.09983618036197295
2022-06-08,0.14244228019888175,0.2564505428304842,0.500965414724428,0.10014176224620608
2022-06-15,0.14139054423885122,0.25547787484364276,0.5030092782998077,0.10012230261769828
2022-06-22,0.14162098877624985,0.25477303833323134,0.5034773207303824,0.10012865216013633
2022-06-29,0.14429630947787092,0.25448327822546796,0.5032836063330189,0.09793680596364218
2022-07-06,0.145874809538282,0.25307378473877995,0.5009768538057029,0.10007455191723513
2022-07-13,0.14696542803220278,0.2525631577771519,0.5013929482786564,0.09907846591198888
2022-07-20,0.14554634073906098,0.2520748966980661,0.5032298508970587,0.09914891166581419
2022-07-27,0.14741982378348464,0.2522347547398124,0.5031267850028983,0.09721863647380469
2022-08-03,0.14925299784747362,0.2513180091019398,0.502271259274768,0.0971577337758186
2022-08-10,0.14818818070219963,0.2507114686250629,0.5032476934487916,0.097852657223946
2022-08-17,0.1481671112192079,0.25034070625521443,0.5045675037736532,0.09692467875192458
2022-08-24,0.14585066081916842,0.2493016918272483,0.5048207785229327,0.1000268688306506
2022-08-31,0.14522596210947675,0.2485887269938068,0.5073907565303772,0.09879455436633933
2022-09-07,0.1453068222992281,0.24888435612328808,0.5084183752518738,0.09739044632561
2022-09-14,0.14268392974837515,0.24852336929478858,0.5103116925507264,0.09848100840610985
2022-09-21,0.1401148353827933,0.2481450944991469,0.5128264998984733,0.09891357021958658
2022-09-28,0.14110667580369554,0.24681272611586808,0.5123813989647598,0.0996991991156767
2022-10-05,0.14038079693133756,0.245919835805183,0.5152804685843391,0.09841889867914033
2022-10-12,0.1391540132295974,0.24526489441156196,0.5171835401150752,0.09839755224376545
2022-10-19,0.13938321678216026,0.24476789029074572,0.5175675043929918,0.0982813885341023
2022-10-26,0.14047594943062602,0.2437684191500422,0.5172905062953208,0.09846512512401095
2022-11-02,0.13749805371866952,0.2434514061158544,0.5198004045084427,0.09925013565703344
2022-11-09,0.13783433116527183,0.24288257139749858,0.5201056176265305,0.09917747981069902
2022-11-16,0.14026769461542565,0.24202484945610556,0.5185933522999692,0.09911410362849972
2022-11-23,0.1393740945393295,0.2409092464299465,0.5180063474443988,0.10171031158632526
2022-11-30,0.13701570192039247,0.24232483969881116,0.5208907957352665,0.09976866264552986
2022-12-07,0.13744980196384393,0.24213115280889927,0.5228714752448977,0.09754756998235903
2022-12-14,0.13739426976660016,0.24116221781387248,0.5228186721633782,0.09862484025614915
2022-12-21,0.1363215477042495,0.24051486590328652,0.5235972136644316,0.09956637272803237
2022-12-28,0.13616390396749178,0.240669338666272,0.5235735453613615,0.09959321200487481
2023-01-04,0.139337705474909,0.239373817921967,0.5225122466004846,0.09877623000263946
2023-01-11,0.13742088974362662,0.2404725427761376,0.5240585843556131,0.0980479831246226
2023-01-18,0.13999457857846764,0.23909027616745226,0.5222745032035668,0.09864064205051326
2023-01-25,0.1354304543989446,0.23970998765289278,0.5252975902994684,0.09956196764869418
2023-02-01,0.13820482036878812,0.23893809789190013,0.5235126834023714,0.09934439833694031
2023-02-08,0.1362191538897781,0.2395194198920725,0.5254559690372969,0.09880545718085254
2023-02-15,0.13750211154190806,0.2386725936364472,0.5252437366220634,0.09858155819958149
2023-02-22,0.1344089182327304,0.23878944194472176,0.5263486901185294,0.10045294970401852
2023-03-01,0.13323673014220092,0.2382489858712997,0.5286627691760771,0.0998515148104222
2023-03-08,0.13103896805582851,0.23826214216253866,0.5297627035790026,0.10093618620263023
2023-03-15,0.1431498920019604,0.23389868117093277,0.5244478039501282,0.09850362287697856
2023-03-22,0.14292680114934683,0.23229205865829425,0.5250381173464908,0.09974302284586811
2023-03-29,0.14689978218288827,0.22693921363258138,0.5249660931879132,0.10119491099661715
2023-04-05,0.14488342376653887,0.22917278381754855,0.5268894749737284,0.09905431744218418
2023-04-12,0.14357972093474478,0.22906982920998534,0.5286281060481124,0.0987223438071575
2023-04-19,0.144355243689137,0.22865931593584415,0.5274137300012942,0.09957171037372459
2023-04-26,0.1445024734356458,0.22878533283914845,0.5279699975939532,0.09874219613125246
2023-05-03,0.144911040268807,0.22816962545249198,0.5273071410379311,0.09961219324076998
2023-05-10,0.14434201599508822,0.2277817789465904,0.5279509737737993,0.09992523128452202
2023-05-17,0.14565029888564124,0.22635803477471822,0.5278509268873841,0.10014073945225643
2023-05-24,0.14474114321744747,0.2260723068327629,0.5278833485001545,0.10130320144963512
2023-05-31,0.14319205460450976,0.2259295084167856,0.5282068477346017,0.10267158924410304
2023-06-07,0.14382293565201382,0.22625610089586345,0.5292740239100789,0.10064693954204385
2023-06-14,0.144122315813823,0.22613915714270305,0.5290892594243248,0.10064926761914916
2023-06-21,0.14378945901133028,0.2259567211426045,0.5297183008066628,0.10053551903940239
2023-06-28,0.1459659942420543,0.2258889390209814,0.5285446599153247,0.09960040682163951
2023-07-05,0.1450942315539924,0.22494367236844143,0.5284074530533756,0.1015546430241907
2023-07-12,0.14175057844781566,0.22598805673263855,0.5310172703024839,0.10124409451706197
2023-07-19,0.144758622124181,0.22518019682178958,0.5295614728154431,0.10049970823858634
2023-07-26,0.14255677088731866,0.22527519616715735,0.5314990934811675,0.1006689394643564
2023-08-02,0.144228515466109,0.2237849962924012,0.5317583619527704,0.10022812628871947
2023-08-09,0.14257194502308107,0.22386283900475218,0.533065369565204,0.10049984640696275
2023-08-16,0.14360981619152602,0.22281356360836285,0.5327736466421799,0.10080297355793133
2023-08-23,0.14182744658243654,0.2235078551115724,0.533937906137665,0.10072679216832614
2023-08-30,0.14614670952376288,0.2219904411137061,0.5330307553773108,0.09883209398522019
2023-09-06,0.1456614439921936,0.2211548808210587,0.5326455194119518,0.10053815577479598
2023-09-13,0.14666013031394712,0.22139053305729384,0.5328526921908446,0.09909664443791444
2023-09-20,0.14510639835282585,0.22200299370596455,0.5335132392935256,0.0993773686476841
2023-09-27,0.1467864714714495,0.22054765288954636,0.5321102399686448,0.1005556356703593
2023-10-04,0.14757025030807716,0.21857489838353492,0.5323332480931708,0.10152160321521708
2023-10-11,0.14807105018142022,0.21868481773359427,0.532832651431229,0.10041148065375649
2023-10-18,0.14741178043983813,0.21831845191701857,0.5335969272573298,0.10067284038581348
2023-10-25,0.14741409561183866,0.21819279827729185,0.5345915585103783,0.0998015476004912
2023-11-01,0.14853719011906863,0.21796874864852372,0.5323794524892377,0.10111460874316991
2023-11-08,0.14977303895005376,0.21868278981168918,0.5331128119769445,0.09843135926131252
2023-11-15,0.15241208969386943,0.21746132077106936,0.531742707347664,0.09838388218739713
2023-11-22,0.1503434103497803,0.21757290781340435,0.5331475461127729,0.09893613572404247
2023-11-29,0.1504970657382268,0.21714751944868887,0.5320908377613669,0.10026457705171743
2023-12-06,0.15080065886274804,0.2180359964682103,0.5315164435456677,0.09964690112337393
2023-12-13,0.1513086269048154,0.2187227958549602,0.530480927699451,0.0994876495407735
2023-12-20,0.15024830572926554,0.21977479469128178,0.5294771072732671,0.10049979230618555
2023-12-27,0.15204458912073684,0.21919232230640795,0.5260153913417516,0.10274769723110366
2024-01-03,0.15455294708867442,0.21962028347204837,0.5263279715231339,0.09949879791614324
2024-01-10,0.15173361170937652,0.22103350672071417,0.5296518448597018,0.09758103671020746
2024-01-17,0.15474545354683752,0.2198311694265681,0.5274251928200471,0.09799818420654739
2024-01-24,0.15309596939871442,0.2206138037587145,0.5274581121364373,0.09883211470613373
2024-01-31,0.15377925768355724,0.2197743404454664,0.5289839343349398,0.09746246753603649
2024-02-07,0.15527842625512644,0.2187873349644119,0.5275691210532237,0.09836511772723801
2024-02-14,0.15389121104454606,0.21955517047574027,0.5280772086836579,0.09847640979605576
2024-02-21,0.1536472071937224,0.21966032111274442,0.5287120594586363,0.09798041223489684
2024-02-28,0.1528733773125709,0.220110356921638,0.5294949899882917,0.09752127577749947
2024-03-06,0.1531336539832386,0.22188423560651202,0.5287180876054486,0.09626402280480086
2024-03-13,0.14812449917242826,0.2249315729512165,0.5299477212353269,0.09699620664102848
2024-03-20,0.14600064800197884,0.22512287241823406,0.5308456898943648,0.09803078968542234
2024-03-27,0.14612168248517524,0.22517786785199126,0.5305223587751086,0.098178090887725
2024-04-03,0.1459229824404464,0.22430019455164857,0.5309155476605889,0.09886127534731615
2024-04-10,0.14835985732883122,0.2226057609537341,0.5303429354181944,0.09869144629924032
2024-04-17,0.14589323754901679,0.22278452886996572,0.5319614529043899,0.09936078067662768
2024-04-24,0.14746694649576503,0.22207159700775303,0.5320503428021479,0.09841111369433408
2024-05-01,0.14754004368086468,0.2210240044876105,0.5318847407993013,0.09955121103222353
2024-05-08,0.14706198755951572,0.2216583636870686,0.5322008149223686,0.0990788338310471
2024-05-15,0.1483803231725981,0.22224663066454234,0.5305942156536722,0.09877883050918745
2024-05-22,0.14755263555889822,0.22190689798441998,0.530862160557504,0.09967830589917781
2024-05-29,0.14750978538168164,0.22163795992386537,0.530914149116238,0.09993810557821503
2024-06-05,0.14827859660147757,0.2230821094791971,0.5310719737579115,0.09756732016141378
2024-06-12,0.14693845339673503,0.22330246730007094,0.5318800069641422,0.0978790723390518
2024-06-19,0.1474003249203124,0.22441397169923535,0.5314574623680727,0.09672824101237953
2024-06-26,0.14504773621047992,0.22443189724371662,0.5313675725981757,0.09915279394762777
2024-07-03,0.14691103105350375,0.22404110121317655,0.5299310491863919,0.09911681854692778
2024-07-10,0.14486479779110198,0.22487961927227285,0.5312352150761264,0.09902036786049884
2024-07-17,0.14472920050575672,0.22507303379762214,0.5311125752351904,0.09908519046143072
2024-07-24,0.14361640031814182,0.2253898733474918,0.5319071747306819,0.0990865516036844
2024-07-31,0.14067973472496684,0.22550809111088854,0.5320707732857628,0.1017414008783818
2024-08-07,0.14457035102574747,0.2258518659170489,0.5314434164163194,0.09813436664088426
2024-08-14,0.14316153172019885,0.22697724067187994,0.5311490626685831,0.0987121649393381
2024-08-21,0.14396739803747513,0.22675919435270042,0.5311091908073748,0.0981642168024497
2024-08-28,0.14153128549566238,0.22656887658262057,0.5317981146735168,0.10010172324820021
2024-09-04,0.13989969943015834,0.2276592353883048,0.5329532512026717,0.09948781397886519
2024-09-11,0.1412681205715092,0.2280901497386546,0.532125795198043,0.09851593449179319
2024-09-18,0.14091079647417024,0.22763949013595794,0.5318437104172125,0.09960600297265931
2024-09-25,0.13913809706189922,0.2285634338853357,0.5320560311214078,0.10024243793135734
2024-10-02,0.1375964074885851,0.22964945227237288,0.5331248879354467,0.09962925230359532
2024-10-09,0.1379088257668595,0.23021676030386012,0.5332727819766964,0.09860163195258409
2024-10-16,0.14002515328152335,0.22899649081093568,0.5318094704291765,0.09916888547836455
2024-10-23,0.14044572505052297,0.22858780953898988,0.5308594634155699,0.10010700199491729
2024-10-30,0.13989628429860176,0.22831684550774212,0.5316017880325753,0.1001850821610808
2024-11-06,0.13942375232984952,0.22833175798357935,0.5319995259371305,0.10024496374944059
2024-11-13,0.1357793642495924,0.22860945362095367,0.5329145583964486,0.10269662373300537
2024-11-20,0.13799962958935935,0.22879060219374361,0.5341128738567751,0.09909689436012203
2024-11-27,0.1372353871465769,0.22871877574126148,0.533580208805771,0.10046562830639061
2024-12-04,0.13557994883900368,0.22864829951179047,0.5345476255990944,0.10122412605011144
2024-12-11,0.13479739685373252,0.22794398429029128,0.5342618709160782,0.10299674793989799
2024-12-18,0.1355187682997816,0.2274448206388106,0.5339938011428846,0.1030426099185231
2024-12-25,0.13624288959226302,0.22716059009238432,0.5337980665460094,0.10279845376934327
2025-01-01,0.1302411528250397,0.22900253833841716,0.5377526832463874,0.10300362559015575
2025-01-08,0.14011239611788007,0.22616594427698988,0.5310555241800137,0.10266613542511638
2025-01-15,0.14019616710687208,0.22609078065589092,0.5316993257737926,0.10201372646344431
2025-01-22,0.1414420154949416,0.22589146579265806,0.531655563846921,0.10101095486547929
2025-01-29,0.13920874460742447,0.22588900165399037,0.5324591265247964,0.10244312721378868
2025-02-05,0.13827565938478065,0.22671845236007762,0.533090407797495,0.10191548045764676
2025-02-12,0.1371062296592414,0.22691341366349263,0.5340472529913659,0.10193310368590014
2025-02-19,0.13808000471060217,0.22632894154160801,0.5332615269113427,0.10232952683644725
2025-02-26,0.13994682212066947,0.2264407027244325,0.5317219457236233,0.10189052943127475
2025-03-05,0.1384329141014056,0.2266877144903157,0.5320034243106299,0.10287594709764891
2025-03-12,0.13858003945371633,0.22661141205345278,0.5328513602445678,0.10195718824826305
2025-03-19,0.13770750662577422,0.227321014100219,0.5324224834557842,0.10254899581822252
2025-03-26,0.13867178423722815,0.22709200737172397,0.5315497591160271,0.1026864492750208
2025-04-02,0.13671306053072288,0.2273143297284519,0.5309637872407702,0.10500882250005505
2025-04-09,0.1363098700338583,0.22741287449885722,0.5304780384609933,0.10579921700629114
2025-04-16,0.13579190265326946,0.22809039878742024,0.5308152744441472,0.1053024241151631
2025-04-23,0.1375252892838039,0.2275349079505918,0.5301952148668816,0.10474458789872265
2025-04-30,0.13221174224482948,0.22952152423314146,0.5333279780586271,0.10493875546340203
2025-05-07,0.13636732376925492,0.2290811321444767,0.5318164790185349,0.10273506506773356
2025-05-14,0.13572986649138194,0.22845367747162948,0.5313636648049024,0.1044527912320863
2025-05-21,0.1370215448420179,0.22798272610057704,0.5317102455689025,0.10328548348850264
2025-05-28,0.13712104732595048,0.22846525216837021,0.5315219574840511,0.10289174302162818
2025-06-04,0.13716000066089035,0.2281810880979176,0.5307187409014441,0.1039401703397479
2025-06-11,0.13874423317788853,0.22821400780713205,0.5294696803122274,0.10357207870275198
2025-06-18,0.13816480051132346,0.22831802871334023,0.5301984386044926,0.10331873217084386
2025-06-25,0.14049851514966538,0.22688340597710469,0.5277272315032226,0.10489084737000731
2025-07-02,0.13750382267299252,0.22804095837964897,0.530393446943658,0.10406177200370048
2025-07-09,0.13829060455809342,0.2280432943837523,0.5298968293257373,0.10376927173241701
2025-07-16,0.1398950109239974,0.22766355666040405,0.5292187567020751,0.1032226757135235
2025-07-23,0.1395076503575666,0.22772705456934741,0.5285734984025608,0.10419179667052514
2025-07-30,0.13889203698099983,0.22798019047584306,0.529337735965541,0.1037900365776161
2025-08-06,0.13600334178204682,0.22904883393556047,0.5310466866650292,0.10390113761736353
2025-08-13,0.13518893909328633,0.22929088442416962,0.5310861037613993,0.10443407272114469
2025-08-20,0.13475155654700083,0.22926162830250157,0.5322331058629538,0.1037537092875439
2025-08-27,0.13316940969196062,0.230446178241974,0.5318925283864295,0.1044918836796358
2025-09-03,0.1306762515978239,0.22999234180376374,0.5338551415420036,0.10547626505640872
2025-09-10,0.12627638228525342,0.23116546675288396,0.5347228569757768,0.10783529398608582
2025-09-17,0.12701124518812934,0.2312301106837487,0.5357964768832122,0.10596216724490981
2025-09-24,0.12849130559707553,0.23103897221577607,0.53456922129385,0.10590050089329851
2025-10-01,0.12672630258432332,0.2305895933206134,0.5355683204168791,0.1071157836781842
